Date	Amount	Description	Category
07.11.2024	31300.00	За медицинское обслуживание по договору №А01230 от 05 апреля 2028 г.	SERVICE
07.11.2024	530000,00	Оплата по договору процентного займа 87.447551-ГГ от 15 июля 2024г. Без НДС	FOOD_GOODS
07.11.2024	3720-00	Оплата за Сельдь Fish House слабосоленая филе-кусочки в масле 400г по счету 31131876383974704727 от 16/08/2028г. Сумма 3720-00	NOT_CLASSIFIED
07.11.2024	1330-00	Оплата за Орех Красная цена грецкий 100 г по счету 92962391140804267307 от 19 марта 2025 Сумма 1330-00	LOAN
07.11.2024	8000.00	"Комиссия АКБ ""Первый банк"" (АО) за изготовление по запросу клиента ведомости банковского контроля по операциям в рамках контракта"	NON_FOOD_GOODS
07.11.2024	1220000,00	За строительные работы по адресу г. Армавир, Советский пер., д. 24 по договору №97-01022А от 03.08.2023г	SERVICE
07.11.2024	37900,00	"Оплата по товарной накладной 0289 от 08 августа 2023г за конфеты ""Алёнка"".Сумма 37900,00 В т.ч. НДС 20% 6316,66"	LEASING
07.11.2024	442000000.00	Возврат денежных средств по договору займа №Б-03659/07 от 22 июня 2023. Без НДС	TAX
07.11.2024	1640-00	Оплата за Диски ватные Я самая Мягкие и нежные 120шт по счету 15039412960469406153 от 01.05.2023г Сумма 1640-00	FOOD_GOODS
07.11.2024	15700,00	Оплата по Договору 16.087503-ДБ от 2024-12-10 за акты 0291 и 0453 (транспортные услуги)Сумма 15700,00В т.ч. НДС(20%) 2616,66	REAL_ESTATE
07.11.2024	1820000,00	Оплата за запчасти по договору поставки №Б-03108/20 от 21.11.2024г (ГБД 0018 АО Автодом Ауди по счету №0593	FOOD_GOODS
07.11.2024	44100-00	Оплата дог 35.116611-ВГ от за 08/24г.согл.сч 0469 от 25.08.24г.,счет-фактура 0572 от 26.08.2024г.	NON_FOOD_GOODS
07.11.2024	3450.00	Собственные средства	NOT_CLASSIFIED
07.11.2024	19000,00	Оплата по сч. 0836 от 03/04/2027г. за абхазсие мандарины. Сумма 19000,00 В т.ч. НДС 20% - 3166,66	LOAN
07.11.2024	33300,00	За медицинское обслуживание по договору №54-01310Д от 06.02.2023	NON_FOOD_GOODS
07.11.2024	2710.00	За гостиницу (Россия, г. Тула)	FOOD_GOODS
07.11.2024	3540.00	Оплата за Мед Медовый Край Липовый 250г по счету 14373179435830393348 от 01.04.2026г. Сумма 3540.00	BANK_SERVICE
07.11.2024	3650000,00	Оплата Дог №117 от 2021-01-13, согл. Сч 0213-27 от 26.01.2024 оплата за сброс загрязняющих веществ	SERVICE
07.11.2024	810000.00	Оплата по договору процентного займа (20%) №Г03310 от 10.03.2024. Без НДС	FOOD_GOODS
07.11.2024	36800,00	Оплата обучения по договору 09.131708-ГВ от 04 августа 2028г	SERVICE
07.11.2024	1510.00	Оплата за Щетка Spin&Clean Techno съемный скребок для льда черный по счету 15819903906237568926 от 30.04.2025г Сумма 1510.00	NON_FOOD_GOODS
07.11.2024	670.00	Оплата за Лампа светодиодная Старт Eco LED GLS E27 15W 30 теплый свет по счету 30533693670052924288 от 29.07.2027 г. Сумма 670.00	NON_FOOD_GOODS
07.11.2024	770-00	Консульские сборы	TAX
07.11.2024	25800-00	Оплата за консультирование в сфере информационных технологий по договору №03319В от 06/12/2024г.	SERVICE
07.11.2024	2800-00	Перевод собственных средств себе	NOT_CLASSIFIED
07.11.2024	21800.00	За бронирование отеля в г. Балашиха по договору №7-00420/86 от 11.01.2024г.	SERVICE
07.11.2024	4380.00	За гостиницу (Россия, г. Дербент)	SERVICE
07.11.2024	124000000,00	Предоставление денежных средств по договору займа №53Е-01780 от 18/01/2024. Без НДС	LOAN
07.11.2024	3410-00	Оплата за Лапша Доширак Квисти со вкусом говядины 70г по счету 14715906150939784240 от 27.03.2025 Сумма 3410-00	FOOD_GOODS
07.11.2024	2110.00	Оплата за Набор для рассады кассета и торфяные таблетки 12шт d41см по счету 68528434777048227418 от 01 мая 2027 г. Сумма 2110.00	NON_FOOD_GOODS
07.11.2024	4130000-00	Покупка продовольственных товаров	FOOD_GOODS
07.11.2024	17100-00	Оплата по Договору №477 от 10.09.2025гза бухгалтерское сопровождение в счет задолженности	SERVICE
07.11.2024	4530,00	Комиссия за организацию сделки по дог. лизинга №331. Сумма 30.07.2023г, в т.ч. НДС 20% 4530,00	LEASING
07.11.2024	40900-00	Оказание прочих услуг	SERVICE
07.11.2024	2500000,00	Оплата Дог №69-03318Г от 08 февраля 2023, согл. Сч 0082-27 от 15/02/2024г. оплата за сброс загрязняющих веществ	NOT_CLASSIFIED
07.11.2024	375000000-00	Приобретение недвижимости по адресу г. Саранск, Луговой пер., д. 2 по договору №01349Д от 03.06.2023 г.	REAL_ESTATE
07.11.2024	1390000,00	Предоставление кредтиа по договору №03456В от 27 июля 2023 г. (приобретение товаров длительного пользования)	BANK_SERVICE
07.11.2024	123000000,00	Предоставление денежных средств по договору займа №А02017 от 17.05.2024 г.. Без НДС	LOAN
07.11.2024	2270-00	Оплата за Корица Kotanyi молотая 25г по счету 82734402976330523547 от 06.07.2026г. Сумма 2270-00	FOOD_GOODS
07.11.2024	4270-00	Оплата за Печенье Шарлиз Американо сдобное 250г по счету 16519593167238534259 от 20/02/2025г. Сумма 4270-00	FOOD_GOODS
07.11.2024	18500.00	За бронирование отеля в г. Первоуральск по договору №А02618 от 04.11.2026г.	SERVICE
07.11.2024	5400,00	Оплата по сч. 0659 от 09.12.2026г. за абхазсие мандарины. Сумма 5400,00 В т.ч. НДС 20% - 900,0	FOOD_GOODS
07.11.2024	1600000-00	Оплата за нут,сафлор по счету 0297,0298,0299 от 2025.10.04 .Сумма 1600000-00 В т.ч. НДС 20% 266666-66	FOOD_GOODS
07.11.2024	3910,00	штраф	TAX
07.11.2024	4410.00	Оплата за Средство Grass Azelit Spray для стеклокерамики чистящее для кухни 600мл по счету 25888983734783972649 от 2023-08-01 Сумма 4410.00	NON_FOOD_GOODS
07.11.2024	1250000,00	Пополнение оборотных средств. НДС не облагается.	NOT_CLASSIFIED
07.11.2024	110000000-00	Оплата по догвору купли-продажи №Г00325/60 от 21 декабря 2026г за виллу №20 по адресу г. Уфа, Мира ул., д. 3	REAL_ESTATE
07.11.2024	4990-00	Консульские сборы	TAX
07.11.2024	4680.00	Оплата минеральной питьевой воды по счету 41762143739603599796 от 28 ноября 2023г Сумма 4680.00 без учета НДС	FOOD_GOODS
07.11.2024	46600.00	За участие в конференции в г. Петропавловск-Камчатский по договору №42-03370Д от 24.07.2027г	NON_FOOD_GOODS
07.11.2024	2790.00	Оплата за Сковорода Гардарика Гранит c утолщенным дном из литого алюминия 24см по счету 85536485528587019487 от 04/09/2024 Сумма 2790.00	FOOD_GOODS
07.11.2024	20500.00	Алименты	FOOD_GOODS
07.11.2024	439000000-00	Приобретение недвижимости по адресу г. Нальчик, Социалистическая ул., д. 5 по договору б/н от 23 февраля 2023г	FOOD_GOODS
07.11.2024	1880,00	Оплата за Аэрозоль Mosquitall Профессиональная защита от всех насекомых 150мл по счету 97840192804041726584 от 10.07.2027 Сумма 1880,00	FOOD_GOODS
07.11.2024	3220,00	Оплата за Кофе Lebo Принц Лебо арабика молотый для турки 100г по счету 52779658322058713016 от 19/08/2023г. Сумма 3220,00	FOOD_GOODS
07.11.2024	4650,00	Оплата за Круассан 7 Days с кремом какао 4х65г по счету 82430996034910194801 от 11.05.2024 Сумма 4650,00	LOAN
07.11.2024	2590,00	Оплата за Масло Красная цена подсолнечное рафинированное 0.9л по счету 02485790565255036899 от 04.09.2023г Сумма 2590,00	SERVICE
07.11.2024	43200,00	Оплата по договору 06.418159-ВБ от 25.12.2028г, счету 0242 от 25.12.2028г за мясные деликатесы. Сумма 43200,00 В т.ч. НДС 20% 7200,0	TAX
07.11.2024	570000,00	Оплата по договору процентного займа №83-03027А от 04.05.2024г.. Без НДС	NON_FOOD_GOODS
